Participant,EAR,MAR,Circularity,MOE,Y
3,0.414212685,0.858359491,0.570519776,2.072267515,0
3,0.335932008,0.871200795,0.478117277,2.593384297,0
3,0.363752373,0.859916368,0.507251099,2.364015831,0
3,0.373657635,0.918314007,0.514963842,2.457634798,0
3,0.352228272,0.898439516,0.466897159,2.55073084,0
3,0.359375,0.818799543,0.51592852,2.27839873,0
3,0.367312422,0.82607353,0.511623236,2.24896704,0
3,0.309774752,0.833248382,0.499122816,2.689852473,0
3,0.3391594,0.928551456,0.465805598,2.737802507,0
3,0.323290016,0.806644912,0.437461159,2.495112355,0
3,0.351697036,0.924631769,0.479074078,2.62905761,0
3,0.323107056,0.861605924,0.476985691,2.666626769,0
3,0.328278433,0.904676663,0.468358379,2.755821197,0
3,0.312542619,0.852519924,0.450303234,2.72769175,0
3,0.378932089,0.872556409,0.515675927,2.302672256,0
3,0.371799668,0.832540942,0.498501797,2.239219166,0
3,0.325415229,0.861089477,0.454349568,2.646125319,0
3,0.254064214,0.870665948,0.402473355,3.426952318,0
3,0.296875,0.871511223,0.463240292,2.93561675,0
3,0.302268146,0.893821074,0.427115372,2.957046866,0
3,0.26677866,0.945543254,0.395011103,3.544298681,0
3,0.317618596,0.890594158,0.459321857,2.803973596,0
3,0.346912263,0.918954921,0.483518327,2.648954852,0
3,0.322614322,0.917630886,0.480832762,2.844358796,0
3,0.282151797,0.891694694,0.403671918,3.160336755,0
3,0.295348815,0.833423419,0.413511074,2.821827538,0
3,0.313788001,0.82180621,0.433283615,2.618985456,0
3,0.352398008,0.871146247,0.476984394,2.472052132,0
3,0.328150716,0.900632952,0.462156483,2.744571042,0
3,0.366410872,0.818476663,0.476796711,2.233767409,0
3,0.306292293,0.818332007,0.418775798,2.671735548,0
3,0.325544675,0.859012083,0.460185415,2.638691861,0
3,0.33079404,0.898943294,0.449706827,2.717531709,0
3,0.289232645,0.780313327,0.426558257,2.697874323,0
3,0.317696846,0.901414961,0.417581615,2.837343119,0
3,0.349567658,0.872368195,0.466934981,2.495563234,0
3,0.349916422,0.846324259,0.488910689,2.418646867,0
3,0.281567782,0.880434049,0.392577526,3.126899114,0
3,0.325226585,0.882407071,0.462266513,2.71320707,0
3,0.33015068,0.870356259,0.423564768,2.636239484,0
3,0.314349836,0.906255027,0.426752821,2.882950534,0
3,0.330769231,0.869623059,0.447547279,2.62909297,0
3,0.346153846,0.794940305,0.479612695,2.296494214,0
3,0.370919499,0.82313541,0.516369065,2.219175355,0
3,0.312542619,0.870561374,0.450303234,2.78541652,0
3,0.265518782,0.899295173,0.399884695,3.386936189,0
3,0.221984213,0.934228385,0.341894221,4.208535245,0
3,0.337822479,0.947642268,0.471235113,2.805148641,0
3,0.277359146,0.861127819,0.408395169,3.104739226,0
3,0.324940815,0.926874487,0.458285661,2.852440945,0
3,0.33314469,0.910061931,0.45279893,2.731731765,0
3,0.293560823,0.904615598,0.438278127,3.081526988,0
3,0.274095547,0.85377809,0.401360754,3.114892236,0
3,0.364106895,0.949177468,0.479222309,2.606864853,0
3,0.351854222,0.950875923,0.463801928,2.702471262,0
3,0.280442926,0.876599741,0.384928637,3.125768777,0
3,0.3531372,0.786662267,0.455248395,2.227639188,0
3,0.261548819,0.883119491,0.39569525,3.376499627,0
3,0.241544921,0.823083405,0.368016411,3.407579014,0
3,0.253832178,0.882876924,0.378521969,3.478191496,0
3,0.246131984,0.830454799,0.357520086,3.374022289,0
3,0.295102349,0.863023709,0.448035901,2.924489463,0
3,0.318993181,1.029030665,0.476151611,3.225870417,0
3,0.330600346,1.001676655,0.454012634,3.029871771,0
3,0.374913713,0.952839117,0.527860954,2.541489103,0
3,0.351754671,1.037494247,0.450813693,2.949482499,0
3,0.335569035,0.940826442,0.462532395,2.803674784,0
3,0.356195265,0.976205556,0.463742471,2.740647198,0
3,0.297856011,0.923638877,0.427188473,3.100957653,0
3,0.333228517,0.931906595,0.434315214,2.796599169,0
3,0.366232312,0.930681937,0.495517882,2.541233822,0
3,0.293814744,0.900844088,0.426753896,3.066027511,0
3,0.329308216,0.942285695,0.45113037,2.861409614,0
3,0.335345368,0.965343335,0.459476269,2.878654149,0
3,0.3245651,0.894279255,0.415139868,2.755315517,0
3,0.287724144,0.876689267,0.401568895,3.046978457,0
3,0.353804286,0.923684231,0.474868789,2.610720864,0
3,0.304034733,0.912432581,0.459000033,3.001080084,0
3,0.335345368,0.893277787,0.43593162,2.663754661,0
3,0.281895844,0.995036107,0.38164825,3.529800563,0
3,0.341636869,1.001156102,0.422566289,2.930468555,0
3,0.316227704,0.918107284,0.445738615,2.90331072,0
3,0.343550237,0.807770481,0.473674737,2.351244141,0
3,0.31920215,0.923195957,0.44825789,2.892198435,0
3,0.330351749,0.699992339,0.423517194,2.118930323,0
3,0.338725391,0.816063679,0.461427162,2.409219092,0
3,0.344077407,0.854209074,0.474796171,2.482607278,0
3,0.280453926,0.920497385,0.416803458,3.282169724,0
3,0.327942105,0.976123302,0.45775584,2.976511056,0
3,0.260748843,0.906747915,0.385088478,3.477476277,0
3,0.314708407,0.884407678,0.460216183,2.810244846,0
3,0.341806856,0.997301924,0.448217448,2.917735288,0
3,0.344775604,0.954424406,0.454257774,2.768248084,0
3,0.35497573,0.792982321,0.500561592,2.23390574,0
3,0.327370564,0.825671554,0.463646348,2.522131324,0
3,0.233649695,0.870396023,0.372359382,3.725217886,0
3,0.317300468,0.811641609,0.440850076,2.557959064,0
3,0.331087833,0.855921232,0.4976778,2.58517876,0
3,0.317300468,0.920331761,0.445908723,2.900505525,0
3,0.337613598,0.910915219,0.461064017,2.698099916,0
3,0.261378452,0.89909485,0.360568796,3.439820089,0
3,0.356777186,0.921745372,0.455580556,2.583532266,0
3,0.380516719,0.903140023,0.485119591,2.373456875,0
3,0.375116902,0.848279108,0.501477726,2.261372665,0
3,0.33838997,0.769696325,0.469270941,2.274583742,0
3,0.3279649,0.895694219,0.467659918,2.731067316,0
3,0.378548473,0.931034483,0.515111205,2.459485508,0
3,0.369507417,0.96711265,0.49403626,2.617302402,0
3,0.310807902,0.964546271,0.429107466,3.103351828,0
3,0.325006543,0.878825328,0.442732051,2.704023496,0
3,0.356963027,0.929801792,0.509174302,2.604756578,0
3,0.359150399,0.849528171,0.518964768,2.365382786,0
3,0.422164253,0.93917695,0.605956233,2.2246719,0
3,0.367340625,0.822293015,0.55427245,2.238502795,0
3,0.292763646,0.804354056,0.439660039,2.74745197,0
3,0.291648389,0.739192186,0.416912318,2.534532038,0
3,0.261928451,0.89210652,0.406849459,3.405916827,0
3,0.351354168,0.807674857,0.498060466,2.298748474,0
3,0.365205812,0.926941256,0.500356255,2.538133912,0
3,0.353845838,0.882261185,0.499163308,2.493349055,0
3,0.338006959,0.869032152,0.485176332,2.571048104,0
3,0.238805626,0.864096835,0.385124352,3.618410715,0
3,0.351176897,1.046239961,0.484173577,2.97923915,0
3,0.377568076,1.061003562,0.500658495,2.810098708,0
3,0.40625,1.085956644,0.55919738,2.673124048,0
3,0.380847251,1.014841849,0.519052,2.664695215,0
3,0.359369326,1.029822238,0.478526892,2.865637556,0
3,0.388733072,0.923589601,0.49366384,2.375896645,0
3,0.400248385,1.011836472,0.537638887,2.528021374,0
3,0.35497573,1.021766743,0.493472641,2.878412966,0
3,0.413408505,0.961215078,0.560186736,2.325097491,0
3,0.389473736,1.018047505,0.510798775,2.613905411,0
3,0.372931012,1.060411007,0.528631754,2.843450862,0
3,0.387814591,0.975510609,0.519504189,2.515404604,0
3,0.38436001,1.013793755,0.51102408,2.637615074,0
3,0.388613805,0.987975204,0.557517959,2.542305986,0
3,0.363072794,1,0.494673796,2.754268611,0
3,0.386791181,0.974101905,0.488141399,2.518418084,0
3,0.389054161,1.182497251,0.526590411,3.039415508,0
3,0.418140473,1.041366623,0.559430599,2.490470765,0
3,0.350202098,1.03867135,0.468422289,2.96591984,0
3,0.377519002,0.986940891,0.478895495,2.614281363,0
3,0.391214215,1,0.493943615,2.556144338,0
3,0.370950023,0.990448434,0.489831705,2.670032009,0
3,0.245770959,0.98614613,0.361931196,4.012459947,0
3,0.346687634,0.843470378,0.463633387,2.432940475,0
3,0.317020256,0.957640733,0.43859772,3.020755659,0
3,0.362897652,0.9870218,0.488416679,2.719835177,0
3,0.347846008,0.954235066,0.477297218,2.743268701,0
3,0.38692432,0.961218616,0.504309878,2.484254842,0
3,0.338198465,0.930898355,0.484975375,2.752520937,0
3,0.336642368,0.825127298,0.453917058,2.451050061,0
3,0.319501529,0.871713417,0.441176574,2.728354449,0
3,0.349390898,0.882192144,0.490843829,2.524943121,0
3,0.333333333,0.901398706,0.449072094,2.704196118,0
3,0.322606179,0.847615174,0.453615319,2.627399065,0
3,0.371794559,0.855628192,0.489840907,2.301346727,0
3,0.33312539,0.858911723,0.447989586,2.578343617,0
3,0.365584023,0.848942127,0.476488437,2.322153248,0
3,0.341595951,0.882437815,0.48680394,2.583279497,0
3,0.338697219,0.900234865,0.460375951,2.657934036,0
3,0.341252293,0.818871454,0.44162142,2.399607188,0
3,0.325544675,0.789433338,0.478150252,2.424961609,0
3,0.229231143,0.816480132,0.344324284,3.561820274,0
3,0.284427278,0.881288668,0.398700548,3.09846747,0
3,0.305671313,0.913542103,0.418944423,2.988641934,0
3,0.335950967,0.866651988,0.439719119,2.579697856,0
3,0.317100996,0.775852289,0.421337991,2.446704042,0
3,0.302628747,0.86237242,0.41434216,2.849605098,0
3,0.308398526,0.907613561,0.441647066,2.942989301,0
3,0.349761372,0.895256268,0.490024434,2.55962019,0
3,0.245351727,0.858847012,0.389131302,3.500472655,0
3,0.318033714,0.779547865,0.448042081,2.451148516,0
3,0.349422666,0.881224118,0.463731421,2.521943201,0
3,0.330730093,0.795849293,0.500271435,2.406340727,0
3,0.218384595,0.835517308,0.348367012,3.82589857,0
3,0.32015615,0.904629405,0.450621461,2.825588095,0
3,0.376364891,0.976689792,0.511702678,2.595060841,0
3,0.351354168,0.947032344,0.476353668,2.695378142,0
3,0.403173368,1.026194911,0.544921286,2.545294388,0
3,0.373015873,1.056999999,0.520274881,2.833659573,0
3,0.344272351,1.062462057,0.480603841,3.08610916,0
3,0.354789995,0.979878929,0.481230362,2.761856145,0
3,0.294952992,1.019829609,0.421133303,3.457600491,0
3,0.378744407,1.006053673,0.516260674,2.656286544,0
3,0.348111724,0.965456154,0.469773449,2.7734089,0
3,0.382664983,1.111703453,0.543473877,2.905161176,0
3,0.406722524,1.073703483,0.547962377,2.639891869,0
3,0.372859696,1.030621577,0.492859864,2.764100242,0
3,0.360834231,0.994570096,0.519229344,2.756307495,0
3,0.386812153,1.019587575,0.525282446,2.635872651,0
3,0.374902035,0.993841885,0.50029905,2.650937556,0
3,0.34732516,0.990604159,0.457474655,2.852094448,0
3,0.377202703,1.004710835,0.502234285,2.663583338,0
3,0.315791213,1.047325068,0.42020573,3.316511116,0
3,0.352219509,0.982668683,0.503854098,2.789932577,0
3,0.377024693,0.996870972,0.534208235,2.644046903,0
3,0.330530356,0.988948448,0.44802705,2.99200491,0
3,0.352228355,1.076272257,0.49695338,3.055609355,0
3,0.349761372,1.035181831,0.470880251,2.959680272,0
3,0.377024693,1.016114387,0.527965539,2.695087099,0
3,0.329959175,1.027313217,0.452161975,3.113455529,0
3,0.344041528,1.002969814,0.477851501,2.915257986,0
3,0.180161562,0.904550032,0.315636721,5.02077148,10
3,0.184889726,0.972771188,0.331059323,5.261358798,10
3,0.154703922,0.938247138,0.302993876,6.06479221,10
3,0.174509879,0.896303994,0.300637183,5.136121792,10
3,0.180775382,0.944620396,0.356443745,5.225381841,10
3,0.155763587,0.954387979,0.344777443,6.127157167,10
3,0.180775382,0.933136651,0.356443745,5.161856905,10
3,0.154703922,0.929728932,0.30281255,6.009730863,10
3,0.22492972,0.90643765,0.36887059,4.029870523,10
3,0.15445093,0.939816146,0.302305085,6.084884973,10
3,0.207255436,0.90643765,0.318573041,4.373528956,10
3,0.217662696,0.876443682,0.326634329,4.026614106,10
3,0.224719276,0.897220196,0.332506182,3.992626759,10
3,0.237895131,0.92986068,0.365572133,3.908699923,10
3,0.200637707,0.953290882,0.353523268,4.751304706,10
3,0.204859008,0.976644467,0.331471759,4.767398206,10
3,0.174509879,0.96573417,0.33747549,5.533979934,10
3,0.200527719,0.986245047,0.355219418,4.918247977,10
3,0.176556138,0.941221646,0.383274168,5.331004953,10
3,0.200527719,0.947138269,0.353104138,4.723228665,10
3,0.212926322,1.000157766,0.349900239,4.697201147,10
3,0.187266064,0.95925709,0.336180523,5.122428871,10
3,0.19205532,0.954664661,0.333487724,4.970779574,10
3,0.188043314,0.937526004,0.336600555,4.985691761,10
3,0.175668899,0.953290882,0.341061671,5.426634364,10
3,0.206453265,0.953290882,0.372399883,4.617465748,10
3,0.174781659,0.97531209,0.301652669,5.580174106,10
3,0.175668899,0.902207729,0.34005829,5.135842125,10
3,0.205060806,0.953290882,0.331057855,4.648820508,10
3,0.204859008,0.858319282,0.331609737,4.189804935,10
3,0.199750468,0.894456185,0.316368089,4.477867787,10
3,0.231175518,0.882365636,0.387641098,3.816864538,10
3,0.225410727,0.90791486,0.370693506,4.027824553,10
3,0.256712352,0.894456185,0.365047613,3.484274049,10
3,0.179251632,0.861978269,0.316427771,4.808761068,10
3,0.174509879,0.911174367,0.339154079,5.221334006,10
3,0.249688085,0.866927044,0.38656035,3.472040106,10
3,0.224193089,0.901250444,0.407124085,4.019974237,10
3,0.204859008,0.949423243,0.329211764,4.63452036,10
3,0.153392998,0.929433005,0.301225257,6.059161882,10
3,0.200527719,0.958715169,0.35246714,4.780960834,10
3,0.217662696,0.941385626,0.346201174,4.324974576,10
3,0.175395739,0.948683298,0.339914055,5.408816109,10
3,0.204859008,0.944620396,0.369248223,4.611075713,10
3,0.199439862,0.912440228,0.314833692,4.575014338,10
3,0.174509879,0.928613544,0.300637183,5.321266324,10
3,0.212680896,0.910940479,0.349516638,4.283132606,10
3,0.174509879,0.929466891,0.298632483,5.326156292,10
3,0.186974871,0.931427991,0.296977125,4.98156778,10
3,0.200527719,0.919281491,0.355219418,4.584311321,10
3,0.205319822,0.918398165,0.370214044,4.473012662,10
3,0.183955916,0.92261344,0.292228936,5.015405104,10
3,0.255744805,0.944042194,0.415443817,3.691344556,10
3,0.16750761,0.966260902,0.359589461,5.768459742,10
3,0.170528938,0.943236561,0.287831863,5.531240459,10
3,0.175668899,0.952944423,0.301383883,5.424662139,10
3,0.159654557,0.991712356,0.309457158,6.211613213,10
3,0.200991947,0.986411533,0.353292094,4.9077167,10
3,0.204523997,0.944236968,0.331057855,4.616753936,10
3,0.142608067,0.990216654,0.288148229,6.943623002,10
3,0.18786073,1.011928851,0.337602478,5.38659064,10
3,0.178958497,0.982141421,0.315186534,5.488096038,10
3,0.230089497,1.031339676,0.348011822,4.482341395,10
3,0.219926118,0.980694104,0.354291912,4.459197992,10
3,0.212680896,0.959647371,0.350573962,4.512146557,10
3,0.172005229,0.975272686,0.324475172,5.670017659,10
3,0.16360688,0.993131458,0.324093029,6.070230414,10
3,0.218102572,1.009798152,0.39046169,4.629923171,10
3,0.179866939,0.972044383,0.315499511,5.404241525,10
3,0.207918514,1.063536386,0.359794826,5.115159621,10
3,0.229816864,1.07592139,0.357106343,4.681646821,10
3,0.202364903,1.073039752,0.342649442,5.302499284,10
3,0.153644256,1.083641102,0.302741055,7.052922974,10
3,0.187441434,1.056200099,0.318204779,5.634827254,10
3,0.198505056,1.075186471,0.367160866,5.416418575,10
3,0.202878241,1.015116515,0.323395796,5.003575101,10
3,0.183955916,1.050629971,0.330979818,5.711313852,10
3,0.205319822,1.011032131,0.32999753,4.924181797,10
3,0.188913403,1.070745915,0.347691697,5.667919259,10
3,0.209873294,1.059116057,0.345958615,5.046454623,10
3,0.196756214,1.039442947,0.326529897,5.282897696,10
3,0.194145069,1.100264862,0.321895518,5.66723054,10
3,0.202996906,1.03423805,0.340929392,5.094846362,10
3,0.236514749,1.022166969,0.364446575,4.321789543,10
3,0.197095624,1.011421264,0.327273607,5.131627188,10
3,0.15445093,0.971071349,0.301381382,6.287248293,10
3,0.184571335,1.005617544,0.331154748,5.448395029,10
3,0.136274296,0.981428584,0.279959729,7.201861342,10
3,0.210689934,0.974856311,0.346292797,4.62697145,10
3,0.184571335,1.047189014,0.330800891,5.673627567,10
3,0.189872379,0.985370162,0.30566706,5.189644581,10
3,0.215901032,1.00699581,0.362351593,4.664154685,10
3,0.210235332,1.034134402,0.347866883,4.918937222,10
3,0.21187143,1.068350196,0.390713093,5.042445775,10
3,0.189120129,0.98896687,0.346559283,5.229305169,10
3,0.242888661,0.998725708,0.378749586,4.111866334,10
3,0.30221329,0.999684692,0.42494395,3.30787799,10
3,0.289373503,0.981847338,0.437878882,3.393010516,10
3,0.210235332,0.982988982,0.345370544,4.675660226,10
3,0.183955916,0.982938885,0.330979818,5.343339352,10
3,0.187441434,1.021419753,0.318533628,5.449274118,10
3,0.197095624,1.013682729,0.350484442,5.143101135,10
3,0.177495347,0.956605634,0.351820219,5.389468808,10
3,0.202407218,0.98896687,0.367628307,4.886025718,10
3,0.210235332,1.028892297,0.347831639,4.89400276,10
3,0.184889726,1.005693668,0.331059323,5.439424288,10
3,0.170816208,0.984030606,0.334300569,5.760756663,10
3,0.162746492,1.0171693,0.334154775,6.250022896,10
3,0.183955916,0.961698608,0.352661352,5.227875402,10
3,0.183955916,1.054305285,0.332228747,5.73129317,10
3,0.162746492,0.973512162,0.332958319,5.981770491,10
3,0.175419589,0.983349027,0.350818994,5.605696804,10
3,0.210235332,0.973195677,0.347831639,4.629077643,10
3,0.188093225,1.076363973,0.30491667,5.722502612,10
3,0.286380123,1.083327219,0.420019636,3.782829649,10
3,0.094046613,1.026201297,0.259571505,10.91162424,10
3,0.171607655,1.021790351,0.315061966,5.954223627,10
3,0.130061794,0.972617809,0.33187809,7.47812081,10
3,0.179251632,1.016416324,0.316347066,5.670332332,10
3,0.170522052,1.015359635,0.315122218,5.954418357,10
3,0.178958497,0.989248562,0.315186534,5.527809945,10
3,0.183955916,1.005693668,0.332228747,5.467036287,10
3,0.303136754,1.030918286,0.45826335,3.400835664,10
3,0.249688085,1.004852613,0.381713353,4.024431578,10
3,0.249688085,0.983958933,0.386305382,3.940752457,10
3,0.175395739,0.999390244,0.339730436,5.697916324,10
3,0.204523997,1.000301705,0.329729145,4.890876959,10
3,0.204859008,1.021857278,0.329211764,4.988100296,10
3,0.180363257,1.027521657,0.353773882,5.696956666,10
3,0.210453457,0.998826389,0.347238788,4.74606787,10
3,0.183639133,1.022675913,0.328517375,5.568943276,10
3,0.202878241,1.044134281,0.344642556,5.146605553,10
3,0.183955916,1.016075174,0.330979818,5.523471038,10
3,0.210235332,1.032957362,0.347831639,4.913338542,10
3,0.204851742,1.0171693,0.327138245,4.965392487,10
3,0.183639133,1.004145255,0.330979818,5.468035272,10
3,0.192649689,1.010804635,0.353023002,5.246853183,10
3,0.230089497,1.005967595,0.341252155,4.372070911,10
3,0.204859008,1.012892153,0.329211764,4.94433788,10
3,0.23720368,1.010804635,0.325294167,4.261336221,10
3,0.199750468,0.999390244,0.352383385,5.003193509,10
3,0.200215904,1.034005815,0.353007779,5.164453938,10
3,0.195822955,1.029972055,0.301471394,5.259710518,10
3,0.223375041,1.069548216,0.366842422,4.788127681,10
3,0.243509708,1.111912521,0.40916923,4.566193817,10
3,0.219251492,1.024786698,0.353564855,4.674023837,10
3,0.23140324,1.083727231,0.373811227,4.683284608,10
3,0.217306747,1.033751781,0.322537738,4.757108541,10
3,0.217662696,1.045562721,0.3500949,4.803591709,10
3,0.223375041,1.118490236,0.341001926,5.007230137,10
3,0.256292544,0.995708452,0.362169989,3.885046507,10
3,0.249654457,1.082780584,0.385380478,4.337116972,10
3,0.166611905,1.049062977,0.318801187,6.296446681,10
3,0.256326008,1.016339063,0.394327913,3.965025131,10
3,0.237425816,1.110728614,0.391048158,4.678213317,10
3,0.213125723,1.085199842,0.334561871,5.091829497,10
3,0.226384628,1.074010282,0.331533579,4.744183778,10
3,0.219512195,1.08122921,0.378782491,4.925599733,10
3,0.230693407,1.040538222,0.349184515,4.510480968,10
3,0.20585872,1.108330982,0.354474203,5.383939919,10
3,0.310086836,1.005885196,0.472393377,3.243882285,10
3,0.238049067,1.136289508,0.353269176,4.773341583,10
3,0.256326008,1.093721361,0.364205502,4.266915284,10
3,0.25,1.017992448,0.41175287,4.07196979,10
3,0.205060806,1.076148711,0.371196205,5.247949279,10
3,0.167357874,1.031944778,0.318397906,6.166096364,10
3,0.212433625,1.105274922,0.335953983,5.202918901,10
3,0.194890215,1.001720499,0.338739194,5.139921978,10
3,0.174945338,1.039316205,0.301652669,5.940805374,10
3,0.199750468,1.015116515,0.316368089,5.081923091,10
3,0.256410256,1.00277393,0.435995673,3.910818329,10
3,0.205319822,0.996350353,0.371390428,4.852674924,10
3,0.249921912,1.036436471,0.384670942,4.147041228,10
3,0.204859008,0.993559861,0.329211764,4.849969116,10
3,0.211904853,1.011019616,0.308266454,4.771101749,10
3,0.199937529,1.043028522,0.35431164,5.216772085,10
3,0.237826348,1.052351166,0.385956081,4.424872078,10
3,0.225410727,0.976995029,0.367471535,4.334288093,10
3,0.199439862,0.988521858,0.311839638,4.956490885,10
3,0.230466384,0.966722239,0.383131353,4.194634473,10
3,0.136026839,1.009476078,0.321998862,7.421153672,10
3,0.243270072,0.998213221,0.406457241,4.103312886,10
3,0.23140324,1.023825195,0.348933171,4.424420315,10
3,0.229645871,0.988521858,0.383800657,4.304548789,10
3,0.194016994,1.068080349,0.296215109,5.505086565,10
3,0.230693407,1.073841531,0.347097823,4.65484274,10
3,0.230693407,1.061966672,0.347097823,4.603368104,10
3,0.193218818,1.039722029,0.334240981,5.381059875,10
3,0.197095624,0.951011174,0.350484442,4.825125764,10
3,0.224719276,1.022105819,0.332506182,4.548367349,10
3,0.212234872,1.038419641,0.350095916,4.892785199,10
3,0.183955916,1.043072385,0.330979818,5.670230172,10
3,0.170816208,1.0171693,0.315122218,5.95475871,10
3,0.183955916,0.985725613,0.332228747,5.358488242,10
3,0.157676499,1.015010795,0.277554616,6.437299147,10
3,0.154703922,0.992419857,0.302998189,6.41496251,10
3,0.200778222,1.058653337,0.338927471,5.272749839,10
3,0.205656137,1.034119305,0.372169684,5.028390211,10
3,0.19506394,1.039811674,0.360318082,5.330619671,10
3,0.158763975,0.996753238,0.318273733,6.27820788,10
3,0.170522052,1.0868144,0.315122218,6.373453692,10
3,0.145373493,1.0242571,0.304134433,7.045693689,10
3,0.145837879,1.015116515,0.304340461,6.960582013,10
3,0.162449243,0.973631162,0.286481809,5.993448458,10
3,0.180339032,1.009275746,0.357823387,5.596546323,10
3,0.184889726,1.020324432,0.291125744,5.518556671,10
3,0.154703922,0.986245047,0.302993876,6.375048783,10
3,0.158110174,0.993833446,0.315801848,6.285702057,10
3,0.157676499,0.972617809,0.277143518,6.168438622,10
3,0.177866766,1.063773496,0.352138321,5.980732194,10
3,0.164744072,1.048067553,0.342393305,6.361792194,10
3,0.210189142,0.99796164,0.382116725,4.747921947,10
3,0.149744072,1.090020335,0.303955378,7.279221919,10
3,0.149156734,1.060660172,0.301280424,7.111044498,10
3,0.15318947,1.077310508,0.330287251,7.032536279,10
3,0.15762509,1.098358771,0.299364945,6.968172224,10
3,0.174324701,1.021580784,0.33994574,5.860218198,10
3,0.149744072,1.015318335,0.303955378,6.780357434,10
3,0.178550515,0.992993408,0.2965757,5.561414425,10
3,0.158704764,1.005096502,0.29924311,6.33312117,10
3,0.176215803,1.10175661,0.331424036,6.25231443,10
3,0.189048038,1.075887655,0.327086832,5.691080789,10
3,0.204523997,1.090194749,0.330950273,5.330400171,10
3,0.190422224,1.038549395,0.32457965,5.453929567,10
3,0.159654557,1.037198465,0.349179764,6.496516503,10
3,0.200215904,1.04055688,0.334576181,5.19717394,10
3,0.200215904,1,0.33443542,4.994608214,10
3,0.199750468,1.070914641,0.354743911,5.361262245,10
3,0.180363257,1.026007312,0.337702624,5.688560582,10
3,0.154554186,1.032894949,0.301197084,6.683060327,10
3,0.191741247,1.014850627,0.312396846,5.292813319,10
3,0.204523997,0.974039764,0.329729145,4.762471781,10
3,0.180775382,1,0.356443745,5.531726674,10
3,0.185503537,0.989192117,0.374236561,5.332470382,10
3,0.175201603,1.013121461,0.311385129,5.782603825,10
3,0.223994595,1.026059752,0.380673344,4.580734432,10
3,0.235540765,1.023072564,0.358683114,4.34350531,10
3,0.191304123,1.025466551,0.310286565,5.36039964,10
3,0.189388505,1.003997535,0.32067463,5.301259102,10
3,0.216179337,1.004602214,0.321742818,4.64707787,10
3,0.213903702,0.997909405,0.335246635,4.66522738,5
3,0.188930554,1.006342043,0.317723021,5.326518251,5
3,0.157676499,1.013008105,0.31817089,6.42459789,5
3,0.184889726,0.993253102,0.352411779,5.372137879,5
3,0.157404971,1.028444881,0.317588553,6.533750971,5
3,0.196375373,1.00307469,0.295231981,5.107945443,5
3,0.213903702,1.019867886,0.335246635,4.767883298,5
3,0.203040299,0.874012227,0.341831993,4.304624404,5
3,0.155563862,0.929363944,0.311477168,5.97416347,5
3,0.250849521,0.923595422,0.401490197,3.681870388,5
3,0.215543322,0.926727322,0.360339174,4.299494482,5
3,0.27561786,0.938642797,0.421145073,3.405594967,5
3,0.215604408,0.944972658,0.327056118,4.382900455,5
3,0.224063024,0.936799154,0.366848366,4.180962735,5
3,0.274766839,0.980012788,0.391312878,3.566706929,5
3,0.239214958,0.942809042,0.380070967,3.941262914,5
3,0.244699834,0.95913357,0.361411583,3.919633111,5
3,0.262102935,0.943365271,0.398660349,3.599216741,5
3,0.226849823,0.966958039,0.357212434,4.262547028,5
3,0.226784234,0.980247614,0.357767454,4.322379906,5
3,0.251527552,0.875752873,0.36399925,3.481737357,5
3,0.263488011,0.915743367,0.390639394,3.475465023,5
3,0.238688995,0.957440244,0.354059079,4.011245854,5
3,0.269367716,0.878454271,0.405690435,3.261171318,5
3,0.196406893,0.915877987,0.321138755,4.663166209,5
3,0.123158775,0.94904877,0.278400852,7.705896505,5
3,0.226313916,0.894427191,0.3563329,3.952152856,5
3,0.216269955,0.881827872,0.299136039,4.077440498,5
3,0.179333688,0.867577788,0.284076541,4.837784782,5
3,0.176776695,0.881721614,0.320823593,4.987770658,5
3,0.194079014,0.865452771,0.304010484,4.459280537,5
3,0.230693407,0.897535677,0.413458523,3.890599598,5
3,0.160222051,0.914457365,0.306975651,5.707437628,5
3,0.207317073,0.930172679,0.357808118,4.486715276,5
3,0.200778222,0.924332697,0.338980057,4.603749792,5
3,0.188278222,0.954514065,0.318890529,5.069699805,5
3,0.247557306,0.790405038,0.384406144,3.192816444,5
3,0.171571274,0.857158338,0.315015435,4.995931527,5
3,0.222914626,0.836258847,0.362834172,3.751475895,5
3,0.206724558,0.976196701,0.316444546,4.722209652,5
3,0.151263769,0.820519024,0.28860584,5.424425362,5
3,0.138208913,0.968057477,0.253924791,7.004305692,5
3,0.268380407,0.977326082,0.405795857,3.641570157,5
3,0.204492648,0.940618667,0.366618586,4.599767645,5
3,0.250966125,0.933468232,0.37372229,3.719498925,5
3,0.171969609,0.952612213,0.298691192,5.539421879,5
3,0.258159291,0.890766225,0.380137037,3.450451928,5
3,0.264204413,0.887953568,0.386578242,3.360858206,5
3,0.281464532,1.017748364,0.440586231,3.61590271,5
3,0.30675251,0.906333002,0.446869402,2.954606632,5
3,0.256799427,0.960242214,0.383381957,3.739269296,5
3,0.233151295,0.82814597,0.423130821,3.551968133,5
3,0.216881301,0.822652087,0.384432437,3.793098275,5
3,0.25657306,0.86172919,0.418616179,3.358611347,5
3,0.220187624,0.909989137,0.376328465,4.132789672,5
3,0.25134377,0.848528137,0.388116887,3.375966466,5
